"sha","hour_block","day_of_week"
"1c9d1c2f8abc33c9235fe7700362793dcc27a137","15-18","Tuesday"
"76847f89629d853b6afb6ca38114d71d232fb7b1","15-18","Tuesday"
"119cd677ec0852aede049243f5347bc46833889d","18-21","Tuesday"
"ab80ca86e97aaf49cc65e395aa3506ef1cd36ce5","18-21","Tuesday"
"66871a00f39834b60741fe31a51c11704919eb58","18-21","Tuesday"
"e95156c26de627eeb376bbe6179a80ab9b4147e2","18-21","Tuesday"
"90953d1e2fb8d23665e7e4427fdb689a5c02a6a6","18-21","Tuesday"
"651b32606c7b1f72a228b1d5beb6303aaf8ebf9b","18-21","Tuesday"
"a7e76baf600c5bb08f6dbf2c52dff1f6bd199dd5","18-21","Tuesday"
"69bac3fba897f9e7b0af642c97f9af0987a875de","21-00","Tuesday"
"63cc915cd38a5034df6bf9c618e12f8690eeade0","21-00","Tuesday"
"905e2249a886d12dbe1252320d6d70a632908e5e","21-00","Tuesday"
"b987a4a68f2f8de767cda9bd857141be2431c07b","21-00","Tuesday"
"16e8b80d4bd0053279d3da1ada1ffe45227bf051","00-03","Wednesday"
"6796b94518ad819dcaf93fd91a30a075768aa00b","00-03","Wednesday"
"83b082dfd021ec354c5f4c8c4a3bb3d36efdfd48","03-06","Wednesday"
"880a85bbb704724492a7a727583e0c81341e78e1","06-09","Wednesday"
"3a3078bf53029aa289d812a6349f0e1685a31a79","06-09","Wednesday"
"7cbbc75b57202ceaaf7baeffbc5a0841e5805ed5","06-09","Wednesday"
"e22f96107198f9afbbfce2b7e1913ae598f1813a","06-09","Wednesday"
"7689db2cc03cae80993a32c55df68a259eaffa52","06-09","Wednesday"
"0652038c09a79420f46570e9ca5713eb4f2f6552","06-09","Wednesday"
"15c952f44990b39d98a311d82ce219f0aec7ceb4","06-09","Wednesday"
"309f8363fd8f7836915f1945e6bf12bb0859afba","06-09","Wednesday"
"8d2364bb256db0c723e045d27857bed9503b412d","06-09","Wednesday"
"9114256fd3ecf77fa293194e6c5b8ede71554240","06-09","Wednesday"
"a2658368bac3597504440c97bf7c0051bd6d110b","06-09","Wednesday"
"45806307fd6a95b464213dbc1a42de360adbae11","06-09","Wednesday"
"a13c091f2d7177e54de023ae3ab3e4b3fda4d695","06-09","Wednesday"
"20afbf8036f1310393c51ded69d4ed9032adf425","06-09","Wednesday"
"2e8ce5d77882122c344ddac6da4a6009c46b5dc4","06-09","Wednesday"
"f84c45827e6d743d58fd01b0511bcd1b3be85f5a","09-12","Wednesday"
"3724a029dadf4678d1cc89049b247f6d2bc233e2","09-12","Wednesday"
"0a4ed7d557809ad81ecc50d197c33c8d178c42ce","09-12","Wednesday"
"4903b1114de39926b3a79c196414a57c80a1036c","09-12","Wednesday"
"8c25304f047dd77dde6802155a894ce9a15481a8","12-15","Wednesday"
"8387294d66fa8d84a27da3b62ff7d4989d707cad","15-18","Wednesday"
"9e2f1ce4c3f7538027d283c4d03e7bea15629afb","15-18","Wednesday"
"9782ee3bbc32384d4563831b84dc1fa889317fe8","15-18","Wednesday"
"2b0bfea8374ec0f0289763b064d6425df6d4270f","15-18","Wednesday"
"c2046245c07fdd6eb05b996cc67c203c5ac456b6","18-21","Wednesday"
"69938fd163045d750b8c218500d79bc89858f9c1","18-21","Wednesday"
"554e3c9c27d76280d131d1ddbfa807d7b8006943","21-00","Wednesday"
"283fb9fd317862e5b375dbcc126a660fe8a22e11","21-00","Wednesday"
"47c90cfbded17c4942a80e2941091d37b2d8765d","09-12","Thursday"
"99fdc2fa8d49e75a22c3329d7cb5723f8235ba8e","09-12","Thursday"
"d97f7a6c4a1a6bf6695092e4204bc0314d8e330b","12-15","Thursday"
"89bffad8679854750f654442239fb1d8de5671f2","15-18","Thursday"
"536c9fb1f20951da8a61a74df11a35655b1087ec","15-18","Thursday"
"4d86340e5a280ab089a0240a25cb1720a4e50d20","15-18","Thursday"
"aaa2aedb1c77a1963fa002b4b6cbc882bf648983","15-18","Thursday"
"99a77a77f4612b9a332a206059e2fbb4cb691bad","21-00","Thursday"
"b27047430fa49538a737138e3c2e57368c4d33b0","21-00","Thursday"
"3f4028f54e84f709da2bf35e47e412e2334c4b0d","21-00","Thursday"
"db012ac5de1d65e40ca75b80c9e15e1c5ac4b224","21-00","Thursday"
"e22dcff6eb09d1e775ae9b4c83111a397db7b409","06-09","Friday"
"fb96f385b610cbc40ad85805d83393ad1088a769","09-12","Friday"
"660cf0678e13ea08a42adabdbbcae56e01fc132b","09-12","Friday"
"dc206e6f71fefec663dab5b980b7e9ca02aa5eea","12-15","Friday"
"10bac853d2fb183e673faef6efaeb95a47c80a40","12-15","Friday"
"3d23bf9dbad6266dd99431a93cf29e886fab974a","12-15","Friday"
"13865ab05a26bc4923f00a734889d03aa3b8d2b2","15-18","Friday"
"0b850a97e8972f9c2cef9cb5ab520b6018033cdb","15-18","Friday"
"0a257afd031289062c76e7b77678337e88e10b93","15-18","Friday"
"64d1085cb9003583419fa576392fb087fd950180","15-18","Friday"
"0fba1918a73dc8a548ef97d0a484a2053ccfbffd","15-18","Friday"
"829d10aa827ce3ffab9529c63b1ba86c119b3ad1","15-18","Friday"
"70b3bd3fb960e8b052f31b4acb59961357548e3a","15-18","Friday"
"2bcd450e84426fd678b3fa2e4a15757af234e98a","15-18","Friday"
"61a9ab7600a856bb2b1031419561823e227331da","18-21","Friday"
"fd789080971a49496da0a79f3c8489cc0c1424f0","18-21","Friday"
"09880741cbfc4c1e6d433d1e7fac60deccd10a97","18-21","Friday"
"92d1e8c447b682dd1e4ecefbe06fe0e335479d0b","18-21","Friday"
"ae9a7b8188514987bc6ae2aaf1f0332b680f384a","21-00","Friday"
"b30e7aef91737c6bab40dd8f35784160b56650f4","21-00","Friday"
"d67e8e83fa543e9cfae6b096f3e9e6b6bd8ca025","21-00","Friday"
"6858ea46eb5282034b0695720d797dcb7ef91100","21-00","Friday"
"2023a76037f07a2003ace1d1a7497019316db7a6","00-03","Saturday"
"052e26ad473a9d50f0b96456ed094f2087ee4434","09-12","Saturday"
"706878ec354cf867440c367a95c85753c19e54de","09-12","Saturday"
"a61da3cc8792db9944721874bbc172c2e96b27c0","12-15","Saturday"
"ea8eabc1e7fc3c5f602a42d567772567b4be05ac","12-15","Saturday"
"94f9d798a88e76bce3e42da9d2da7844ecf7c017","15-18","Saturday"
"f50a34b45ada85583326b5a9c28821937f1508a7","15-18","Saturday"
"d54f30282651ff4040da7cbca634056b0a49c8b4","15-18","Saturday"
"7352839e851cdbee0d15f0f8ff7ee26ed821b8e3","18-21","Saturday"
"a6a717385416a3468b09577dfe1d7e0702b5a0df","18-21","Saturday"
"9e5ed05c2b21a1a1bf1a732cd194248712549616","18-21","Saturday"
"a5676525e8f49ba6f6c5d9b4a7f567681c4cad30","18-21","Saturday"
"850e1947a6691e3c0664e59bbb36debc3ab19f48","21-00","Saturday"
"438f980854e602b3db773a640e9f07c5e130db17","21-00","Saturday"
"ab22e0530999449cbf413966d12ad4d5d2c16390","21-00","Saturday"
"aba8e4a6c9cb6ac7b1b724944f432a06cd7740a5","21-00","Saturday"
"d21d56e62534d30a2aa4eab0b9a2b1b3ecfe569f","12-15","Sunday"
"1fd6d51e4f70932ff23d1a7038b4fb298044cf44","12-15","Sunday"
"2980eb137d518d071aaec4f849a6dbbe5e1724cb","15-18","Sunday"
"fb506c19b616c96545ba8b9a7ae4c8059a6f8437","15-18","Sunday"
"c67a2b0413994e799ed3f1969d7f0194683cba13","15-18","Sunday"
"be2c3b9d9ee1140805716efd69eeba066e35bd23","15-18","Sunday"
"3e9c47e95eb3b170a04ccb51dc0873563dfc2da1","15-18","Sunday"
"eb0a89d7efbbc85b3e617774868a7279622562de","18-21","Sunday"
"9a921c2fc61a127de5507bc1ea2acbab8c4a1e82","18-21","Sunday"
"17c6a7e64076977a10afc44c0102884af9f3ca23","18-21","Sunday"
"96f2d4995fa44369f99362f814cdc9e299b966e1","18-21","Sunday"
"7d0afbdfb28edbeb6d0fcb344084e561192b6057","21-00","Sunday"
"539a48413387bc1bf300f67c7a567c2c42da41d1","00-03","Monday"
"43ce28c611c2cd8cb3cbba6af378b88919373019","06-09","Monday"
"ec0113b71ad8142bc45d092cab9790e6602eb5f0","06-09","Monday"
"d519c648dd21e8f2392b7c85c8e1f2cb4ce87693","06-09","Monday"
"7989fb96e1793f7b8f44f44c04b3476506399803","09-12","Monday"
"e61093b4d7113977129c470603adb9b0f35d8fda","09-12","Monday"
"96e3491ec7a81638ada79e0804845046e2725846","09-12","Monday"
"1addff55112107f42612a4ac0c1a4e9f37429412","09-12","Monday"
"9a6ce3a330cc32f50becfa493503eb361e8edfbf","09-12","Monday"
"7fc19d4fdbe0e6a2e720aac72e1042aab1dd4cb6","12-15","Monday"
"f24e5199c793c48a2f8cf5fe6bb2699cd8283196","15-18","Monday"
"d78c6f3f7dc6c0ce8e3fdce6f93ec809968fe5bc","15-18","Monday"
"64c2eea7e86c2dc8a01256880c5c3cae8728b5eb","15-18","Monday"
"4fe87eaa2ddbfbcd786d9c69572ce18c527fdff3","18-21","Monday"
"a5e66f7a6140f41bed1e9c4c98e9739cab481c76","18-21","Monday"
"59b32dc0a0bcdffd124b82d92428f334646cd8cd","18-21","Monday"
"f3a5146323c5b32b774045eda66e7d2a7a7be541","21-00","Monday"
"7b8272bbcf2749ba8996534eddc3ac963dcba38c","21-00","Monday"
"f4934562d44c6e1fa7cc8c414a04a4b917d3de2c","21-00","Monday"
"b59b2057f7c9aacb7f52a983b31b28e7b1b576d2","00-03","Tuesday"
"ca27772f0aea1c98aa2367d4450bf477ca851d23","03-06","Tuesday"
"865b3a56462adf6ec0715d3cde166f7e506dc227","06-09","Tuesday"
"11bdfe4c12efa2f5d256cc49916a20beaa5487eb","06-09","Tuesday"
"07f97f83482961e3519d5cc995c23353c71a742c","09-12","Tuesday"
"bf15d63721082ce93782b5e51829c8afbe8fd60b","12-15","Tuesday"
"fb76f1fa156a6e49cc3fd0fa6c3719737a1bb548","12-15","Tuesday"
"f264da5a2063d8ee40a5e4692216b8499873b95a","12-15","Tuesday"
"b1ee7244f68ed9a7d855c56f2ed8b5cbaa28c834","12-15","Tuesday"
"65020ee66afa803f9bda226f176233e47b59a8d0","12-15","Tuesday"
"cca4aa4e9ab545c8aab01b05941a372044668a67","12-15","Tuesday"
"a777bf89e2a1a3a19fbb5e8c879fa26697efc38a","15-18","Tuesday"
"6d3186531af47c90c607faf72e27cb1cf3e33fe8","15-18","Tuesday"
"3b8db612ff39abbf9e965081c859e9e439ed832d","15-18","Tuesday"
"68b3b7b4683c8e06098dfa8820be18f253d55f47","18-21","Tuesday"
"d6c79ce340dd4cd088edfa92ed052d643ae3587d","18-21","Tuesday"
"653ff1c5ff6519b98faa30022bd961e6825c8d75","18-21","Tuesday"
"3fbd9d6b18021faa08550532241515d75fbf3b83","18-21","Tuesday"
"e512a72c334708ff5d839e16ba8dc5906c744570","18-21","Tuesday"
"8895a8a72897ebc8bedd78e7a16216b18bdafb9c","18-21","Tuesday"
"26969b280ef662abf8f42b39800c8a725d6f4a22","18-21","Tuesday"
"b67a4f78e57a85ce2891e72edcc760285cefad35","18-21","Tuesday"
"71e0e6e76bcdc36f5a242c5d6412af6677f99d53","21-00","Tuesday"
"637ec90dfca86e57c8c0dbae64af1865db22eb9c","21-00","Tuesday"
"9990f87bc1a30b6b41ca174877eba1ba790d9e7c","00-03","Wednesday"
"b3be18b36f6dd96dd57717d6fa0484fc8f02805e","06-09","Wednesday"
"77a7f999b60f6c5e93febc4632bfc34b13fbd5fa","06-09","Wednesday"
"69281abbec0b04b5ab6bdd285fd8aeed45fee229","06-09","Wednesday"
"5f223b6f888113a9c5d7ac13b8e442e02203a2dc","06-09","Wednesday"
"5ed74bf835d09250cd1baf9e04e05883fe0a211b","06-09","Wednesday"
"8e0936fbd07de36b57c72750a685e7358c2bdd88","06-09","Wednesday"
"ab6e623cb1a75f54fc419cee66a16e3d8ff1adc2","15-18","Wednesday"
"1e1adc569f43494aabf3712b651956636c04df7f","15-18","Wednesday"
"2f980bd5978633b53c7e7d66d9653636f7478a2f","15-18","Wednesday"
"16ffc87ff42f702221f6cb7e42e08bc208183cf1","15-18","Wednesday"
"22d583403b79356d7ff604e8f3a3bad924764029","18-21","Wednesday"
"1b059c57d6d57d198463e5388138bee8a08591b1","18-21","Wednesday"
"9990443fa154e3e1e5576b68c14fe375f0f76645","21-00","Wednesday"
"62bdf11fdc49c501ccf5571ab765c51363fa1cc7","21-00","Wednesday"
"ad717ef50d58bfc442f62a7da03e2a77acd636b9","00-03","Thursday"
"9356233762a67c0a787fc3e16040455019af13bd","00-03","Thursday"
"17d5e3c092cc015c393dc9be25dfff1eb04cb681","09-12","Thursday"
"0d7fe471d428cd49b1eacaf84c8067796ca57fa7","09-12","Thursday"
"8cd1a7ed3f3e8a04d6d9b3e5c7dc543eb05a782b","15-18","Thursday"
"90f7aabafeedefd436f896fc713d53645c56bcda","15-18","Thursday"
"8b1cade0d1b191a34c513d314a9c13c2e10538bd","15-18","Thursday"
"3c5f5b50a4e7459d5edd60c40fb95db87142be99","15-18","Thursday"
"addbd587e218a3ace09b08852094b336ecb33e9b","18-21","Thursday"
"f7919002cc3e552ab1bf106c28333f60e5706115","18-21","Thursday"
"da868023707ceb5a5672d52a3da9bf6018428231","18-21","Thursday"
"522576b9c0c04039d30a01757f0990dbaf72a425","03-06","Friday"
"3cb0870685bed221e711855cf5458c4580ec5199","15-18","Friday"
"8fd5ac6530df5ffd90577d3bd624ac16cdb15335","18-21","Friday"
"4b1e494f47a02c8af60f7a7b7b61410594d7abea","18-21","Friday"
"8312e915691fd7d59a9a2372d8adcd4bfa4a6733","18-21","Friday"
"71f976d4f03b1aad13bd615740ee5667a4816d35","18-21","Friday"
"1f76986b7ba19737aba77d63bbec1ce29aff55fc","06-09","Saturday"
"9cfb1a82f3b00fa70a7b5ce6818a9e618512de63","09-12","Saturday"
